ad_campaign_id,category
2724539001,Health & Household
2724459001,Electronics
2724452001,Electronics
2724448001,Grocery & Gourmet Food
2724230001,Grocery & Gourmet Food
2724111001,Grocery & Gourmet Food
2724111001,Sports & Outdoors
2723836001,Home & Kitchen
2723779001,Home & Kitchen
2723756001,Home & Kitchen
2723025001,Grocery & Gourmet Food
2723005001,Grocery & Gourmet Food
2722643001,Grocery & Gourmet Food
2722329001,Apps & Games
2722318001,Apps & Games
2721120001,Toys & Games
2720825001,Apps & Games
2720705001,Grocery & Gourmet Food
2720413001,Movies & TV
2720399001,Books
2720399001,Kindle Store
2720220001,Grocery & Gourmet Food
2720061001,Pet Supplies
2719860001,Health & Household
2719585001,"Arts, Crafts & Sewing"
2719489001,"Clothing, Shoes & Jewelry"
2718837001,Home & Kitchen
2718833001,Home & Kitchen
2718619001,Grocery & Gourmet Food
2718367001,Apps & Games
2718365001,Apps & Games
2718361001,Apps & Games
2715132001,Apps & Games
2715127001,Apps & Games
2714996001,Apps & Games
2714995001,Apps & Games
2714994001,Apps & Games
2714990001,Apps & Games
2714780001,Apps & Games
2713361001,Apps & Games
2713358001,Apps & Games
2712930001,"Clothing, Shoes & Jewelry"
2712553001,Electronics
2712414001,Grocery & Gourmet Food
2712414001,Health & Household
2712227001,Apps & Games
2712069001,Health & Household
2711808001,Electronics
2711756001,Health & Household
2711728001,Electronics
2711609001,Pet Supplies
2710774001,Electronics
2710203001,Apps & Games
2709216001,Apps & Games
2708512001,Apps & Games
2708251001,Toys & Games
2708072001,Apps & Games
2708071001,Apps & Games
2707991001,Electronics
2707487001,Tools & Home Improvement
2707308001,Video Games
2706734001,Electronics
2706590001,Beauty & Personal Care
2706366001,Pet Supplies
2706086001,Grocery & Gourmet Food
2705775001,Health & Household
2705648001,Health & Household
2704925001,Apps & Games
2704915001,Apps & Games
2704897001,Apps & Games
2704885001,Toys & Games
2704056001,Apps & Games
2704051001,Apps & Games
2704045001,Apps & Games
2704043001,Apps & Games
2704037001,Apps & Games
2704032001,Apps & Games
2704027001,Apps & Games
2704025001,Apps & Games
2702895001,Sports & Outdoors
2702677001,Toys & Games
2702476001,"Patio, Lawn & Garden"
2701893001,Health & Household
2701605001,Sports & Outdoors
2701037001,Pet Supplies
2700808001,Electronics
2700577001,Electronics
2700573001,Electronics
2700491001,Beauty & Personal Care
2700453001,Beauty & Personal Care
2700156001,Baby Products
2700156001,Health & Household
2700023001,Sports & Outdoors
2700023001,"Clothing, Shoes & Jewelry"
2699984001,Beauty & Personal Care
2699486001,Home & Kitchen
2699316001,Apps & Games
2699157001,Apps & Games
2699154001,Apps & Games
2699006001,Industrial & Scientific
2699006001,Tools & Home Improvement
2698466001,Toys & Games
2698401001,"Clothing, Shoes & Jewelry"
2698394001,Apps & Games
2698389001,Apps & Games
2698387001,Apps & Games
2698383001,Apps & Games
2698380001,Apps & Games
2698154001,Electronics
2698154001,Software
2697372001,Beverages
2697372001,Health & Household
2697338001,Grocery & Gourmet Food
2697058001,Health & Household
2696945001,Health & Household
2696919001,Beauty & Personal Care
2696884001,Beauty & Personal Care
2696884001,"Clothing, Shoes & Jewelry"
2696871001,Electronics
2696871001,Video Games
2696822001,Health & Household
2696700001,Grocery & Gourmet Food
2696699001,Beverages
2696699001,Grocery & Gourmet Food
2696697001,Grocery & Gourmet Food
2696642001,Beauty & Personal Care
2695386001,Apps & Games
2695382001,Apps & Games
2695332001,Apps & Games
2695328001,Apps & Games
2695322001,Apps & Games
2695320001,Apps & Games
2694921001,Movies & TV
2694891001,Books
2694779001,Grocery & Gourmet Food
2694541001,"Clothing, Shoes & Jewelry"
2694541001,Sports & Outdoors
2694487001,Health & Household
2694473001,Toys & Games
2694345001,Sports & Outdoors
2694345001,"Clothing, Shoes & Jewelry"
2694234001,Health & Household
2694214001,"Clothing, Shoes & Jewelry"
2694214001,Sports & Outdoors
2694203001,Health & Household
2694158001,Beauty & Personal Care
2693890001,Health & Household
2693750001,Health & Household
2693702001,Health & Household
2693618001,Grocery & Gourmet Food
2693584001,Health & Household
2693575001,Home & Kitchen
2693532001,Home & Kitchen
2693504001,Industrial & Scientific
2693503001,Health & Household
2693240001,Apps & Games
2693215001,Sports & Outdoors
2693215001,"Clothing, Shoes & Jewelry"
2693097001,Industrial & Scientific
2693097001,Beauty & Personal Care
2692612001,Apps & Games
2692611001,Apps & Games
2692607001,Apps & Games
2692595001,Apps & Games
2692593001,Apps & Games
2691905001,Apps & Games
2690518001,Apps & Games
2689904001,Apps & Games
2689370001,Apps & Games
2689369001,Apps & Games
2689367001,Apps & Games
2689006001,Apps & Games
2689005001,Apps & Games
2689004001,Apps & Games
2688709001,Home & Kitchen
2688658001,Health & Household
2688646001,Pet Supplies
2688643001,Pet Supplies
2688639001,Health & Household
2688524001,Beauty & Personal Care
2687999001,Health & Household
2687883001,Grocery & Gourmet Food
2687767001,Grocery & Gourmet Food
2687673001,"Clothing, Shoes & Jewelry"
2687489001,"Clothing, Shoes & Jewelry"
2687489001,Sports & Outdoors
2687088001,Beauty & Personal Care
2686995001,Health & Household
2686414001,Cell Phones & Accessories
2686193001,Apps & Games
2686189001,Apps & Games
2686188001,Apps & Games
2685950001,Electronics
2685932001,Electronics
2685778001,Apps & Games
2684942001,Baby Products
2684895001,Tools & Home Improvement
2684760001,Sports & Outdoors
2684760001,"Clothing, Shoes & Jewelry"
2684759001,Apps & Games
2684755001,Apps & Games
2684750001,Apps & Games
2684743001,Apps & Games
2684730001,Electronics
2684720001,Apps & Games
2684714001,Apps & Games
2684438001,Electronics
2684043001,Apps & Games
2683623001,Apps & Games
2682625001,Apps & Games
2682418001,Apps & Games
2682417001,Apps & Games
2682223001,Home & Kitchen
2682223001,Health & Household
2682223001,Industrial & Scientific
2682120001,Movies & TV
2682094001,Apps & Games
2682092001,Apps & Games
2682087001,Apps & Games
2681502001,Sports & Outdoors
2681476001,Health & Household
2681449001,Health & Household
2681406001,"Clothing, Shoes & Jewelry"
2681398001,Health & Household
2681149001,Health & Household
2680918001,Apps & Games
2680911001,Beauty & Personal Care
2680756001,Tools & Home Improvement
2680641001,Beauty & Personal Care
2680255001,Beauty & Personal Care
2679656001,Apps & Games
2679653001,Apps & Games
2679651001,Apps & Games
2679644001,Apps & Games
2679643001,Apps & Games
2679638001,Apps & Games
2679125001,Apps & Games
2679124001,Apps & Games
2679123001,Apps & Games
2678780001,"Clothing, Shoes & Jewelry"
2678764001,Kindle Store
2678764001,Books
2678584001,Health & Household
2678561001,Apps & Games
2678347001,Health & Household
2678347001,Industrial & Scientific
2678294001,Beauty & Personal Care
2678294001,Health & Household
2678294001,Industrial & Scientific
2678291001,Grocery & Gourmet Food
2678088001,Movies & TV
2678067001,"Patio, Lawn & Garden"
2678002001,Industrial & Scientific
2677990001,Video Games
2677784001,Beauty & Personal Care
2677685001,Health & Household
2677665001,Health & Household
2677639001,Health & Household
2677632001,Health & Household
2677016001,Grocery & Gourmet Food
2676210001,"Clothing, Shoes & Jewelry"
2675901001,Apps & Games
2675900001,Apps & Games
2675897001,Apps & Games
2675896001,Apps & Games
2675895001,Apps & Games
2675891001,Apps & Games
2675890001,Apps & Games
2675889001,Apps & Games
2675849001,Apps & Games
2675538001,Grocery & Gourmet Food
2675384001,"Clothing, Shoes & Jewelry"
2675285001,Baby Products
2675285001,Toys & Games
2675276001,Baby Products
2675273001,Grocery & Gourmet Food
2675273001,Health & Household
2675256001,Apps & Games
2675251001,Apps & Games
2675247001,Apps & Games
2675245001,Apps & Games
2675240001,Apps & Games
2675032001,Industrial & Scientific
2675032001,Beauty & Personal Care
2674931001,Cell Phones & Accessories
2674739001,Sports & Outdoors
2674739001,"Clothing, Shoes & Jewelry"
2674588001,Electronics
2674080001,Home & Kitchen
2673820001,Toys & Games
2673713001,Apps & Games
2671747001,Apps & Games
2671488001,Apps & Games
2671487001,Apps & Games
2671486001,Apps & Games
2671484001,Apps & Games
2669998001,Office Products
2669645001,"Clothing, Shoes & Jewelry"
2669620001,"Clothing, Shoes & Jewelry"
2669530001,"Clothing, Shoes & Jewelry"
2669510001,Grocery & Gourmet Food
2669368001,Grocery & Gourmet Food
2669332001,Grocery & Gourmet Food
2669305001,Health & Household
2669283001,Sports & Outdoors
2669283001,"Clothing, Shoes & Jewelry"
2669069001,Movies & TV
2669065001,Movies & TV
2669062001,Movies & TV
2669055001,Movies & TV
2668997001,Apps & Games
2668897001,Health & Household
2668618001,Health & Household
2668618001,"Clothing, Shoes & Jewelry"
2668236001,Apps & Games
2667567001,"Clothing, Shoes & Jewelry"
2667567001,Sports & Outdoors
2667544001,"Clothing, Shoes & Jewelry"
2667454001,Apps & Games
2667317001,Movies & TV
2667201001,Movies & TV
2667187001,Movies & TV
2667149001,Toys & Games
2666535001,Health & Household
2666432001,Apps & Games
2666401001,Beauty & Personal Care
2666368001,Home & Kitchen
2666368001,Tools & Home Improvement
2666343001,Pet Supplies
2666197001,Apps & Games
2666105001,Apps & Games
2666100001,Beauty & Personal Care
2666090001,Cell Phones & Accessories
2665956001,Movies & TV
2665293001,Apps & Games
2665291001,Apps & Games
2665289001,Apps & Games
2664960001,Beauty & Personal Care
2664925001,Beauty & Personal Care
2664891001,Beauty & Personal Care
2664784001,Kindle Store
2664784001,Books
2664726001,Beauty & Personal Care
2664704001,Beauty & Personal Care
2664656001,Grocery & Gourmet Food
2664654001,Beauty & Personal Care
2664652001,Tools & Home Improvement
2664652001,Home & Kitchen
2664345001,Tools & Home Improvement
2664305001,Apps & Games
2664219001,Beauty & Personal Care
2664199001,Beauty & Personal Care
2663870001,Apps & Games
2663807001,Health & Household
2663807001,Baby Products
2663789001,Beauty & Personal Care
2663672001,Health & Household
2663334001,Grocery & Gourmet Food
2663261001,Cell Phones & Accessories
2662933001,Grocery & Gourmet Food
2662750001,Home & Kitchen
2662508001,Toys & Games
2661383001,Home & Kitchen
2661154001,Office Products
2661137001,Home & Kitchen
2661103001,Home & Kitchen
2660760001,Grocery & Gourmet Food
2660611001,Movies & TV
2660497001,Electronics
2660497001,Cell Phones & Accessories
2660369001,Beauty & Personal Care
2660343001,Beauty & Personal Care
2660342001,Beauty & Personal Care
2660333001,Health & Household
2660326001,Health & Household
2660319001,Health & Household
2660085001,Movies & TV
2660084001,Office Products
2659920001,Office Products
2659909001,Health & Household
2659840001,Office Products
2659708001,Apps & Games
2659704001,Apps & Games
2659036001,Apps & Games
2658642001,Automotive
2658401001,"Clothing, Shoes & Jewelry"
2658328001,Apps & Games
2658290001,Sports & Outdoors
2657998001,Office Products
2657955001,Home & Kitchen
2657819001,"Clothing, Shoes & Jewelry"
2657700001,Software
2657686001,Office Products
2657643001,Beauty & Personal Care
2657554001,Electronics
2657526001,Beauty & Personal Care
2657362001,Health & Household
2657302001,Tools & Home Improvement
2657300001,Health & Household
2657251001,Electronics
2657245001,Electronics
2657176001,Health & Household
2657149001,Apps & Games
2657140001,Health & Household
2657139001,Apps & Games
2657134001,Health & Household
2657129001,Health & Household
2657126001,Health & Household
2657121001,Health & Household
2657115001,Health & Household
2657112001,Health & Household
2657101001,Health & Household
2657094001,Alexa Skills
2657094001,Apps & Games
2657091001,Health & Household
2656943001,Apps & Games
2655741001,Apps & Games
2654067001,Apps & Games
2653083001,Apps & Games
2653080001,Apps & Games
2652793001,Apps & Games
2652792001,Apps & Games
2652790001,Apps & Games
2652617001,Beauty & Personal Care
2652565001,Movies & TV
2652548001,"Clothing, Shoes & Jewelry"
2652469001,Office Products
2652301001,"Clothing, Shoes & Jewelry"
2652294001,Movies & TV
2652273001,Beauty & Personal Care
2652273001,Health & Household
2652234001,Beauty & Personal Care
2652204001,Grocery & Gourmet Food
2652204001,Alexa Skills
2652179001,Pet Supplies
2651891001,Toys & Games
2651891001,Home & Kitchen
2651781001,Apps & Games
2651683001,Video Games
2651353001,Beauty & Personal Care
2651251001,Software
2650926001,Grocery & Gourmet Food
2650925001,Grocery & Gourmet Food
2650767001,Apps & Games
2650765001,Apps & Games
2650762001,Apps & Games
2650563001,"Clothing, Shoes & Jewelry"
2650554001,Office Products
2650554001,Sports & Outdoors
2650554001,Home & Kitchen
2650518001,Office Products
2650518001,Sports & Outdoors
2650518001,Home & Kitchen
2650268001,Home & Kitchen
2649977001,Toys & Games
2649797001,Apps & Games
2649366001,Beauty & Personal Care
2649364001,Electronics
2649333001,Cell Phones & Accessories
2649044001,"Arts, Crafts & Sewing"
2649044001,Office Products
2648442001,Home & Kitchen
2647853001,Apps & Games
2647637001,Video Games
2647403001,Beauty & Personal Care
2647382001,Apps & Games
2647244001,Apps & Games
2646907001,Beauty & Personal Care
2646619001,Industrial & Scientific
2646516001,Automotive
2646509001,Home & Kitchen
2646397001,Grocery & Gourmet Food
2646391001,Office Products
2646235001,Health & Household
2646228001,Home & Kitchen
2646142001,Grocery & Gourmet Food
2645714001,Apps & Games
2644559001,Baby Products
2644559001,Health & Household
2644297001,Apps & Games
2644296001,Apps & Games
2644208001,Sports & Outdoors
2644139001,Apps & Games
2644138001,Apps & Games
2643737001,Grocery & Gourmet Food
2643700001,Home & Kitchen
2643502001,Home & Kitchen
2643495001,Video Games
2643376001,"Arts, Crafts & Sewing"
2643329001,Grocery & Gourmet Food
2642932001,Pet Supplies
2642650001,Industrial & Scientific
2642623001,Electronics
2642604001,Health & Household
2641617001,Apps & Games
2641224001,Apps & Games
2641107001,Home & Kitchen
2641078001,Home & Kitchen
2641078001,Industrial & Scientific
2641034001,Home & Kitchen
2640818001,Electronics
2640818001,"Clothing, Shoes & Jewelry"
2640675001,Apps & Games
2640414001,Health & Household
2640187001,"Clothing, Shoes & Jewelry"
2640003001,Sports & Outdoors
2640003001,Toys & Games
2639932001,Beauty & Personal Care
2639674001,Baby Products
2639674001,Home & Kitchen
2639552001,Baby Products
2639500001,Home & Kitchen
2639500001,Baby Products
2639448001,Baby Products
2639448001,Home & Kitchen
2639403001,Baby Products
2639403001,Home & Kitchen
2639271001,Video Games
2639208001,Cell Phones & Accessories
2639208001,Sports & Outdoors
2639201001,Baby Products
2638973001,Grocery & Gourmet Food
2638708001,Apps & Games
2638701001,Apps & Games
2638697001,Apps & Games
2638037001,Apps & Games
2638018001,Apps & Games
2636974001,Home & Kitchen
2636928001,Home & Kitchen
2636627001,Apps & Games
2635894001,Apps & Games
2635887001,Apps & Games
2635882001,Apps & Games
2635113001,Home & Kitchen
2635025001,Apps & Games
2634862001,Apps & Games
2634861001,Apps & Games
2634856001,Apps & Games
2634855001,Apps & Games
2634854001,Apps & Games
2634013001,Apps & Games
2634006001,Apps & Games
2633119001,Apps & Games
2633115001,Apps & Games
2633113001,Apps & Games
2633110001,Apps & Games
2633109001,Apps & Games
2633108001,Apps & Games
2633104001,Apps & Games
2633103001,Apps & Games
2633102001,Apps & Games
2633099001,Apps & Games
2633098001,Apps & Games
2633097001,Apps & Games
2633093001,Apps & Games
2633069001,"Clothing, Shoes & Jewelry"
2632827001,"Clothing, Shoes & Jewelry"
2632538001,Sports & Outdoors
2632538001,Tools & Home Improvement
2632450001,Movies & TV
2632265001,"Clothing, Shoes & Jewelry"
2631834001,Tools & Home Improvement
2631818001,Industrial & Scientific
2631818001,Tools & Home Improvement
2631691001,Grocery & Gourmet Food
2631448001,Pet Supplies
2631252001,Electronics
2631252001,Tools & Home Improvement
2630999001,Health & Household
2630969001,Health & Household
2630816001,Apps & Games
2629865001,Apps & Games
2629570001,Apps & Games
2628920001,Apps & Games
2628766001,Health & Household
2628539001,Beauty & Personal Care
2628536001,Home & Kitchen
2628536001,Industrial & Scientific
2628528001,Video Games
2628528001,Electronics
2628151001,Pet Supplies
2628118001,Industrial & Scientific
2628118001,Tools & Home Improvement
2628118001,Electronics
2628108001,Automotive
2628066001,Industrial & Scientific
2628066001,Home & Kitchen
2628060001,Health & Household
2628048001,Automotive
2627804001,Beauty & Personal Care
2627780001,Pet Supplies
2627750001,Home & Kitchen
2627561001,Home & Kitchen
2627324001,Health & Household
2627225001,Home & Kitchen
2627167001,Video Games
2627114001,Health & Household
2627110001,Health & Household
2627096001,Health & Household
2627087001,Health & Household
2627078001,Health & Household
2626969001,Beauty & Personal Care
2626916001,Beauty & Personal Care
2626813001,Electronics
2626781001,Electronics
2626721001,Electronics
2626687001,Apps & Games
2626686001,Apps & Games
2626680001,Apps & Games
2626589001,Health & Household
2626469001,Beauty & Personal Care
2626197001,Beauty & Personal Care
2625424001,Apps & Games
2624976001,Apps & Games
2624974001,Apps & Games
2624571001,Home & Kitchen
2624548001,"Clothing, Shoes & Jewelry"
2624105001,Grocery & Gourmet Food
2624066001,Grocery & Gourmet Food
2623980001,Health & Household
2623970001,Health & Household
2623952001,Health & Household
2623940001,Health & Household
2623934001,Health & Household
2623925001,Health & Household
2623916001,Health & Household
2623908001,Health & Household
2623899001,Health & Household
2623895001,Health & Household
2623886001,Health & Household
2623865001,Health & Household
2623854001,"Clothing, Shoes & Jewelry"
2623736001,Tools & Home Improvement
2623627001,Health & Household
2623432001,Grocery & Gourmet Food
2623373001,Pet Supplies
2623364001,Pet Supplies
2623347001,Apps & Games
2623259001,Health & Household
2623157001,Pet Supplies
2623148001,Pet Supplies
2623105001,Movies & TV
2622558001,Office Products
2622278001,Health & Household
2622278001,Beauty & Personal Care
2622248001,Beauty & Personal Care
2621527001,Apps & Games
2621526001,Apps & Games
2619518001,Beauty & Personal Care
2619518001,Health & Household
2617382001,Health & Household
2617353001,Health & Household
2617309001,Pet Supplies
2617306001,Home & Kitchen
2617293001,"Clothing, Shoes & Jewelry"
2617268001,Home & Kitchen
2617162001,Home & Kitchen
2617108001,Sports & Outdoors
2617108001,"Clothing, Shoes & Jewelry"
2617072001,Sports & Outdoors
2617019001,Health & Household
2617019001,Sports & Outdoors
2617013001,Health & Household
2616973001,Electronics
2616921001,Home & Kitchen
2616846001,Health & Household
2616846001,Grocery & Gourmet Food
2616799001,Home & Kitchen
2616749001,Office Products
2616749001,"Arts, Crafts & Sewing"
2616724001,Baby Products
2616460001,Apps & Games
2615979001,Apps & Games
2614946001,Apps & Games
2612714001,Apps & Games
2611742001,Pet Supplies
2611534001,Apps & Games
2611525001,Apps & Games
2611297001,Apps & Games
2611295001,Apps & Games
2611294001,Apps & Games
2611291001,Apps & Games
2611290001,Apps & Games
2610973001,Health & Household
2610969001,"Patio, Lawn & Garden"
2610871001,"Clothing, Shoes & Jewelry"
2610763001,Electronics
2610515001,"Clothing, Shoes & Jewelry"
2610453001,Electronics
2610263001,Electronics
2610255001,Electronics
2610210001,Software
2610002001,Electronics
2609990001,Beauty & Personal Care
2609861001,Pet Supplies
2609792001,Health & Household
2609621001,Health & Household
2609284001,"Clothing, Shoes & Jewelry"
2609176001,"Clothing, Shoes & Jewelry"
2609032001,Grocery & Gourmet Food
2608429001,Apps & Games
2608426001,Apps & Games
2608228001,Home & Kitchen
2607862001,Apps & Games
2607861001,Apps & Games
2607691001,Cell Phones & Accessories
2607478001,Baby Products
2607478001,Health & Household
2607426001,Grocery & Gourmet Food
2607422001,Grocery & Gourmet Food
2607180001,Automotive
2607129001,Pet Supplies
2607013001,Grocery & Gourmet Food
2606574001,Software
2606419001,Beauty & Personal Care
2606419001,Health & Household
2606314001,"Clothing, Shoes & Jewelry"
2606012001,Beauty & Personal Care
2605884001,"Clothing, Shoes & Jewelry"
2605792001,Grocery & Gourmet Food
2605780001,"Clothing, Shoes & Jewelry"
2605767001,"Clothing, Shoes & Jewelry"
2605766001,"Clothing, Shoes & Jewelry"
2605726001,Health & Household
2605726001,Grocery & Gourmet Food
2605717001,"Clothing, Shoes & Jewelry"
2605715001,"Clothing, Shoes & Jewelry"
2605612001,Grocery & Gourmet Food
2605609001,Health & Household
2605492001,Health & Household
2605384001,Office Products
2605358001,Health & Household
2604461001,Home & Kitchen
2604047001,Apps & Games
2604046001,Apps & Games
2604026001,Apps & Games
2604025001,Apps & Games
2604021001,Apps & Games
2604020001,Apps & Games
2603756001,Apps & Games
2603308001,"Clothing, Shoes & Jewelry"
2603262001,Health & Household
2603245001,"Clothing, Shoes & Jewelry"
2603163001,Electronics
2603145001,"Clothing, Shoes & Jewelry"
2603084001,Cell Phones & Accessories
2602967001,Health & Household
2602873001,Health & Household
2602852001,Health & Household
2602829001,Movies & TV
2602782001,Electronics
2602766001,"Clothing, Shoes & Jewelry"
2602758001,Apps & Games
2602677001,Grocery & Gourmet Food
2602631001,Apps & Games
2602624001,Apps & Games
2602614001,Apps & Games
2602609001,Health & Household
2602605001,Apps & Games
2602319001,Health & Household
2602312001,Beverages
2602312001,Health & Household
2602008001,Tools & Home Improvement
2602008001,Electronics
2601957001,Health & Household
2601484001,Books
2601484001,Kindle Store
2600857001,Apps & Games
2600843001,Apps & Games
2600838001,Apps & Games
2600420001,Electronics
2600420001,Tools & Home Improvement
2600054001,Apps & Games
2600048001,Apps & Games
2599776001,Beauty & Personal Care
2599706001,Video Games
2599706001,Musical Instruments
2599554001,Automotive
2599414001,Movies & TV
2599345001,Home & Kitchen
2599223001,Movies & TV
2599202001,Pet Supplies
2599202001,Electronics
2599136001,Beauty & Personal Care
2599084001,Health & Household
2599079001,Health & Household
2599032001,Health & Household
2599032001,Grocery & Gourmet Food
2599024001,Health & Household
2599024001,Grocery & Gourmet Food
2598900001,"Clothing, Shoes & Jewelry"
2598898001,Grocery & Gourmet Food
2598896001,Tools & Home Improvement
2598778001,Pet Supplies
2598636001,Pet Supplies
2598624001,Beauty & Personal Care
2598519001,Apps & Games
2598506001,Apps & Games
2598411001,Health & Household
2598403001,Grocery & Gourmet Food
2597946001,Apps & Games
2597242001,Electronics
2597078001,Sports & Outdoors
2597078001,"Clothing, Shoes & Jewelry"
2596899001,Books
2596899001,"Clothing, Shoes & Jewelry"
2596899001,Toys & Games
2596740001,Health & Household
2596369001,Apps & Games
2596366001,Apps & Games
2596281001,Apps & Games
2596280001,Apps & Games
2596008001,Grocery & Gourmet Food
2595999001,Health & Household
2595951001,Grocery & Gourmet Food
2595906001,Grocery & Gourmet Food
2595752001,"Clothing, Shoes & Jewelry"
2595712001,Health & Household
2595567001,Electronics
2595394001,Movies & TV
2595304001,Movies & TV
2595128001,Home & Kitchen
2594884001,Health & Household
2594878001,Baby Products
2594826001,Grocery & Gourmet Food
2594818001,Health & Household
2594139001,Beauty & Personal Care
2593759001,Health & Household
2593587001,Pet Supplies
2593359001,Health & Household
2593048001,Health & Household
2592882001,Office Products
2592787001,Movies & TV
2592712001,Electronics
2592712001,Cell Phones & Accessories
2592712001,Home & Kitchen
2592659001,Apps & Games
2592655001,Apps & Games
2592607001,Apps & Games
2592606001,Apps & Games
2592356001,Home & Kitchen
2592338001,Electronics
2592284001,Baby Products
2591091001,Apps & Games
2591090001,Apps & Games
2591089001,Apps & Games
2591086001,Apps & Games
2590656001,Apps & Games
2590383001,Apps & Games
2589841001,Apps & Games
2589837001,Apps & Games
2589274001,"Clothing, Shoes & Jewelry"
2589274001,Toys & Games
2589258001,"Clothing, Shoes & Jewelry"
2589247001,"Clothing, Shoes & Jewelry"
2589239001,Home & Kitchen
2589239001,Baby Products
2589227001,Apps & Games
2589174001,Health & Household
2589086001,Beauty & Personal Care
2589021001,Health & Household
2589019001,Home & Kitchen
2589017001,Home & Kitchen
2589011001,Pet Supplies
2588574001,Pet Supplies
2588529001,Industrial & Scientific
2588529001,Beauty & Personal Care
2588529001,Home & Kitchen
2588515001,Pet Supplies
2588226001,"Clothing, Shoes & Jewelry"
2588203001,"Clothing, Shoes & Jewelry"
2587115001,Electronics
2587089001,Health & Household
2587086001,Toys & Games
2587003001,Apps & Games
2586905001,"Clothing, Shoes & Jewelry"
2586796001,Apps & Games
2586562001,Cell Phones & Accessories
2586562001,Electronics
2586438001,Software
2586395001,Home & Kitchen
2586308001,"Clothing, Shoes & Jewelry"
2586036001,Grocery & Gourmet Food
2586036001,Beverages
2586004001,Health & Household
2585735001,Health & Household
2585721001,Health & Household
2585660001,Baby Products
2585660001,Home & Kitchen
2585566001,Baby Products
2585558001,Beauty & Personal Care
2585476001,Pet Supplies
2585418001,Beauty & Personal Care
2585375001,Beauty & Personal Care
2585296001,Apps & Games
2585224001,Grocery & Gourmet Food
2585140001,Apps & Games
2585133001,Apps & Games
2585125001,Apps & Games
2584955001,Beauty & Personal Care
2584954001,Beauty & Personal Care
2584126001,Apps & Games
2584125001,Apps & Games
2584124001,Apps & Games
2584123001,Apps & Games
2584121001,Apps & Games
2584118001,Apps & Games
2584110001,Apps & Games
2584108001,Apps & Games
2584106001,Apps & Games
2584105001,Apps & Games
2584101001,Apps & Games
2584100001,Apps & Games
2584099001,Apps & Games
2583965001,Beauty & Personal Care
2583541001,Home & Kitchen
2583509001,Cell Phones & Accessories
2583479001,"Patio, Lawn & Garden"
2583479001,Industrial & Scientific
2583479001,Tools & Home Improvement
2583467001,Electronics
2583101001,Electronics
2583101001,"Clothing, Shoes & Jewelry"
2582895001,Grocery & Gourmet Food
2582876001,Health & Household
2582816001,Health & Household
2582655001,Grocery & Gourmet Food
2582611001,Office Products
2582605001,Books
2582605001,Kindle Store
2582322001,Beauty & Personal Care
2582111001,Books
2582111001,Kindle Store
2581984001,Apps & Games
2581833001,Apps & Games
2581053001,Movies & TV
2580915001,Pet Supplies
2580800001,"Clothing, Shoes & Jewelry"
2580687001,Health & Household
2580589001,"Clothing, Shoes & Jewelry"
2580589001,Electronics
2580573001,Home & Kitchen
2580562001,Electronics
2580562001,Video Games
2580557001,Health & Household
2580527001,Grocery & Gourmet Food
2580526001,Health & Household
2580518001,Health & Household
2580509001,Health & Household
2580509001,Grocery & Gourmet Food
2580489001,Health & Household
2580231001,Health & Household
2580216001,Health & Household
2580216001,Home & Kitchen
2580001001,Grocery & Gourmet Food
2579923001,Toys & Games
2579820001,Beauty & Personal Care
2579765001,Home & Kitchen
2579765001,Sports & Outdoors
2579551001,Apps & Games
2579374001,Electronics
2578576001,Health & Household
2578442001,Apps & Games
2578367001,Apps & Games
2578340001,"Clothing, Shoes & Jewelry"
2578308001,Apps & Games
2578187001,Electronics
2578144001,Movies & TV
2578120001,Home & Kitchen
2578120001,Books
2578120001,Kindle Store
2578063001,CDs & Vinyl
2578028001,"Clothing, Shoes & Jewelry"
2577943001,Apps & Games
2577902001,Cell Phones & Accessories
2577902001,Sports & Outdoors
2577813001,Office Products
2577787001,Tools & Home Improvement
2577787001,Home & Kitchen
2577780001,Automotive
2577780001,Electronics
2577776001,Health & Household
2577769001,Health & Household
2577762001,Toys & Games
2577762001,Books
2577724001,Office Products
2577719001,Grocery & Gourmet Food
2577353001,Health & Household
2577353001,Sports & Outdoors
2577341001,Health & Household
2577341001,Sports & Outdoors
2577313001,Sports & Outdoors
2577313001,Health & Household
2577274001,Pet Supplies
2577240001,Health & Household
2577191001,Apps & Games
2577186001,Apps & Games
2577181001,Apps & Games
2576312001,Apps & Games
2576248001,Apps & Games
2576238001,Apps & Games
2575841001,Apps & Games
2574869001,Apps & Games
2574264001,Cell Phones & Accessories
2574202001,Health & Household
2574055001,"Clothing, Shoes & Jewelry"
2573996001,"Clothing, Shoes & Jewelry"
2573996001,Sports & Outdoors
2573984001,Pet Supplies
2573974001,"Clothing, Shoes & Jewelry"
2573974001,Sports & Outdoors
2573918001,"Clothing, Shoes & Jewelry"
2573830001,"Clothing, Shoes & Jewelry"
2573319001,Apps & Games
2573318001,Apps & Games
2573316001,Apps & Games
2573298001,Apps & Games
2573126001,Health & Household
2573114001,Health & Household
2572940001,Electronics
2572940001,Cell Phones & Accessories
2572916001,Electronics
2572848001,Grocery & Gourmet Food
2572838001,Electronics
2572811001,Grocery & Gourmet Food
2572804001,Cell Phones & Accessories
2572688001,Office Products
2572688001,Home & Kitchen
2572639001,Electronics
2572596001,Sports & Outdoors
2572596001,Toys & Games
2572347001,Pet Supplies
